frame,second,id,label,x1,y1,x2,y2,vx1,vy1,vx2,vy2,distance_m,speed_kmh,video
238,9.52,31,car,-8,430,36,457,-2.0,3.0,-39.0,4.0,31.25,24.95,challenge_data
232,9.28,33,car,67,429,147,453,-26.0,0.0,-21.0,1.0,17.19,9.91,challenge_data
233,9.32,33,car,2,429,95,454,-65.0,0.0,-52.0,1.0,14.78,15.39,challenge_data
234,9.36,33,car,-13,430,40,454,-15.0,1.0,-55.0,0.0,25.94,24.81,challenge_data
241,9.64,37,car,199,426,267,445,-11.0,0.0,-8.0,0.0,20.22,2.93,challenge_data
243,9.72,38,car,124,426,207,449,-10.0,0.0,-9.0,-1.0,16.57,5.81,challenge_data
244,9.76,38,car,71,430,147,451,-53.0,4.0,-60.0,2.0,18.09,15.72,challenge_data
2,0.07,0,car,267,429,318,457,-2.0,-1.0,-2.0,-1.0,26.96,2.04,challenge_video_data
3,0.1,0,car,246,427,305,457,-21.0,-2.0,-13.0,0.0,23.31,6.99,challenge_video_data
4,0.13,0,car,233,427,296,456,-13.0,0.0,-9.0,-1.0,21.83,10.4,challenge_video_data
5,0.17,0,car,205,427,271,459,-28.0,0.0,-25.0,3.0,20.83,14.04,challenge_video_data
6,0.2,0,car,190,429,255,459,-15.0,2.0,-16.0,0.0,21.15,17.05,challenge_video_data
2,0.07,1,car,330,429,392,455,-6.0,-1.0,-3.0,0.0,22.18,1.93,challenge_video_data
8,0.27,4,car,163,430,222,462,-2.0,-1.0,7.0,0.0,23.31,7.41,challenge_video_data
9,0.3,4,car,145,429,236,465,-18.0,-1.0,14.0,3.0,15.11,6.09,challenge_video_data
10,0.33,4,car,100,429,234,472,-45.0,0.0,-2.0,7.0,10.26,6.4,challenge_video_data
11,0.37,4,car,58,427,199,473,-42.0,-2.0,-35.0,1.0,9.75,8.07,challenge_video_data
12,0.4,4,car,25,428,157,474,-33.0,1.0,-42.0,1.0,10.42,10.02,challenge_video_data
10,0.33,6,car,340,437,392,458,-4.0,0.0,-2.0,0.0,26.44,3.96,challenge_video_data
11,0.37,6,car,330,436,374,458,-10.0,-1.0,-18.0,0.0,31.25,6.39,challenge_video_data
12,0.4,6,car,307,434,358,459,-23.0,-2.0,-16.0,1.0,26.96,9.27,challenge_video_data
13,0.43,6,car,297,434,350,458,-10.0,0.0,-8.0,-1.0,25.94,10.29,challenge_video_data
14,0.47,6,car,276,433,335,457,-21.0,-1.0,-15.0,-1.0,23.31,13.01,challenge_video_data
15,0.5,6,car,268,433,331,457,-8.0,0.0,-4.0,0.0,21.83,15.22,challenge_video_data
16,0.53,6,car,251,433,315,456,-17.0,0.0,-16.0,-1.0,21.48,14.62,challenge_video_data
17,0.57,6,car,233,432,301,459,-18.0,-1.0,-14.0,3.0,20.22,14.19,challenge_video_data
18,0.6,6,car,225,434,288,458,-8.0,2.0,-13.0,-1.0,21.83,14.31,challenge_video_data
19,0.63,6,car,206,432,279,459,-19.0,-2.0,-9.0,1.0,18.84,14.61,challenge_video_data
12,0.4,7,car,535,428,578,449,7.570000000000164,-1.0,8.0,-1.0,31.98,15.56,challenge_video_data
15,0.5,8,car,0,422,90,470,0.0,-1.0,-9.0,-1.0,15.28,1.93,challenge_video_data
16,0.53,8,car,0,420,58,468,0.0,-2.0,-32.0,-2.0,23.71,4.61,challenge_video_data
22,0.73,9,car,437,434,485,453,-1.0,0.0,0.0,0.0,28.65,13.82,challenge_video_data
23,0.77,9,car,432,434,484,453,-5.0,0.0,-1.0,0.0,26.44,10.71,challenge_video_data
24,0.8,9,car,427,434,477,453,-5.0,0.0,-7.0,0.0,27.5,9.28,challenge_video_data
25,0.83,9,car,419,435,477,454,-8.0,1.0,0.0,1.0,23.71,7.55,challenge_video_data
26,0.87,9,car,408,437,471,457,-11.0,2.0,-6.0,3.0,21.83,5.45,challenge_video_data
27,0.9,9,car,398,437,459,458,-10.0,0.0,-12.0,1.0,22.54,4.94,challenge_video_data
28,0.93,9,car,387,436,448,460,-11.0,-1.0,-11.0,2.0,22.54,6.53,challenge_video_data
29,0.97,9,car,379,436,440,461,-8.0,0.0,-8.0,1.0,22.54,7.73,challenge_video_data
30,1.0,9,car,367,434,431,460,-12.0,-2.0,-9.0,-1.0,21.48,11.25,challenge_video_data
31,1.03,9,car,358,433,420,460,-9.0,-1.0,-11.0,0.0,22.18,14.19,challenge_video_data
32,1.07,9,car,340,432,406,462,-18.0,-1.0,-14.0,2.0,20.83,16.64,challenge_video_data
33,1.1,9,car,322,433,394,462,-18.0,1.0,-12.0,0.0,19.1,18.19,challenge_video_data
34,1.13,9,car,303,432,376,463,-19.0,-1.0,-18.0,1.0,18.84,22.16,challenge_video_data
35,1.17,9,car,279,433,362,463,-24.0,1.0,-14.0,0.0,16.57,22.87,challenge_video_data
36,1.2,9,car,259,434,351,465,-20.0,1.0,-11.0,2.0,14.95,21.67,challenge_video_data
37,1.23,9,car,231,436,332,469,-28.0,2.0,-19.0,4.0,13.61,20.63,challenge_video_data
38,1.27,9,car,201,433,327,469,-30.0,-3.0,-5.0,0.0,10.91,19.19,challenge_video_data
39,1.3,9,car,174,436,279,471,-27.0,3.0,-48.0,2.0,13.1,19.13,challenge_video_data
40,1.33,9,car,132,437,245,472,-42.0,1.0,-34.0,1.0,12.17,18.28,challenge_video_data
41,1.37,9,car,98,434,220,474,-34.0,-3.0,-25.0,2.0,11.27,19.28,challenge_video_data
42,1.4,9,car,50,433,185,476,-48.0,-1.0,-35.0,2.0,10.19,19.69,challenge_video_data
43,1.43,9,car,-9,434,146,479,-59.0,1.0,-39.0,3.0,8.87,20.79,challenge_video_data
23,0.77,10,car,141,431,225,460,-8.0,-1.0,-5.0,0.0,16.37,4.89,challenge_video_data
24,0.8,10,car,116,434,201,464,-25.0,3.0,-24.0,4.0,16.18,8.54,challenge_video_data
25,0.83,10,car,77,439,167,469,-39.0,5.0,-34.0,5.0,15.28,12.71,challenge_video_data
26,0.87,10,car,44,442,137,472,-33.0,3.0,-30.0,3.0,14.78,13.76,challenge_video_data
27,0.9,10,car,22,441,111,472,-22.0,-1.0,-26.0,0.0,15.45,16.44,challenge_video_data
28,0.93,10,car,-6,439,83,474,-28.0,-2.0,-28.0,2.0,15.45,20.05,challenge_video_data
29,0.97,10,car,-10,437,59,474,-4.0,-2.0,-24.0,0.0,19.93,22.8,challenge_video_data
30,1.0,10,car,-7,441,29,475,3.0,4.0,-30.0,1.0,38.19,28.77,challenge_video_data
35,1.17,14,car,472,434,522,453,-2.0,-1.0,-1.0,0.0,27.5,7.83,challenge_video_data
36,1.2,14,car,460,434,508,453,-12.0,0.0,-14.0,0.0,28.65,9.91,challenge_video_data
37,1.23,14,car,444,436,489,455,-16.0,2.0,-19.0,2.0,30.56,13.71,challenge_video_data
38,1.27,14,car,429,434,478,457,-15.0,-2.0,-11.0,2.0,28.06,15.73,challenge_video_data
39,1.3,14,car,428,434,471,455,-1.0,0.0,-7.0,-2.0,31.98,18.31,challenge_video_data
40,1.33,14,car,412,436,462,458,-16.0,2.0,-9.0,3.0,27.5,19.92,challenge_video_data
41,1.37,14,car,391,433,450,458,-21.0,-3.0,-12.0,0.0,23.31,18.13,challenge_video_data
42,1.4,14,car,380,433,438,458,-11.0,0.0,-12.0,0.0,23.71,16.39,challenge_video_data
43,1.43,14,car,367,432,431,459,-13.0,-1.0,-7.0,1.0,21.48,14.12,challenge_video_data
44,1.47,14,car,355,432,414,461,-12.0,0.0,-17.0,2.0,23.31,13.83,challenge_video_data
45,1.5,14,car,333,432,402,463,-22.0,0.0,-12.0,2.0,19.93,13.58,challenge_video_data
46,1.53,14,car,318,431,393,464,-15.0,-1.0,-9.0,1.0,18.33,12.78,challenge_video_data
47,1.57,14,car,297,430,372,463,-21.0,-1.0,-21.0,-1.0,18.33,14.22,challenge_video_data
48,1.6,14,car,273,429,349,463,-24.0,-1.0,-23.0,0.0,18.09,15.76,challenge_video_data
49,1.63,14,car,245,429,335,467,-28.0,0.0,-14.0,4.0,15.28,16.5,challenge_video_data
50,1.67,14,car,216,429,323,470,-29.0,0.0,-12.0,3.0,12.85,16.47,challenge_video_data
51,1.7,14,car,182,429,296,472,-34.0,0.0,-27.0,2.0,12.06,16.78,challenge_video_data
52,1.74,14,car,154,429,268,472,-28.0,0.0,-28.0,0.0,12.06,14.27,challenge_video_data
53,1.77,14,car,133,429,238,475,-21.0,0.0,-30.0,3.0,13.1,12.0,challenge_video_data
54,1.8,14,car,80,426,205,475,-53.0,-3.0,-33.0,0.0,11.0,11.7,challenge_video_data
55,1.84,14,car,33,421,166,475,-47.0,-5.0,-39.0,0.0,10.34,12.85,challenge_video_data
56,1.87,14,car,-10,420,122,480,-43.0,-1.0,-44.0,5.0,10.42,13.64,challenge_video_data
57,1.9,14,car,-8,423,72,481,2.0,3.0,-50.0,1.0,17.19,16.34,challenge_video_data
43,1.43,16,car,207,432,285,468,-6.0,-1.0,-4.0,0.0,17.63,2.34,challenge_video_data
44,1.47,16,car,177,431,255,469,-30.0,-1.0,-30.0,1.0,17.63,8.0,challenge_video_data
45,1.5,16,car,154,433,228,472,-23.0,2.0,-27.0,3.0,18.58,11.54,challenge_video_data
46,1.53,16,car,137,432,213,473,-17.0,-1.0,-15.0,1.0,18.09,12.65,challenge_video_data
47,1.57,16,car,123,430,195,472,-14.0,-2.0,-18.0,-1.0,19.1,17.03,challenge_video_data
48,1.6,16,car,91,428,172,474,-32.0,-2.0,-23.0,2.0,16.98,19.96,challenge_video_data
49,1.63,16,car,66,429,150,476,-25.0,1.0,-22.0,2.0,16.37,20.73,challenge_video_data
50,1.67,16,car,31,428,127,478,-35.0,-1.0,-23.0,2.0,14.32,18.73,challenge_video_data
51,1.7,16,car,13,428,100,480,-18.0,0.0,-27.0,2.0,15.8,18.16,challenge_video_data
52,1.74,16,car,-3,428,72,482,-16.0,0.0,-28.0,2.0,18.33,15.24,challenge_video_data
45,1.5,17,car,0,433,111,475,-1.0,-1.0,-6.0,0.0,12.39,2.81,challenge_video_data
48,1.6,20,car,406,434,454,455,-2.0,0.0,-1.0,0.0,28.65,5.58,challenge_video_data
49,1.63,20,car,385,433,441,459,-21.0,-1.0,-13.0,4.0,24.55,12.36,challenge_video_data
50,1.67,20,car,376,433,436,460,-9.0,0.0,-5.0,1.0,22.92,9.99,challenge_video_data
51,1.7,20,car,366,435,423,462,-10.0,2.0,-13.0,2.0,24.12,9.54,challenge_video_data
52,1.74,20,car,359,437,408,462,-7.0,2.0,-15.0,0.0,28.06,8.13,challenge_video_data
53,1.77,20,car,348,439,403,463,-11.0,2.0,-5.0,1.0,25.0,8.36,challenge_video_data
54,1.8,20,car,334,433,421,462,-14.0,-6.0,18.0,-1.0,15.8,3.78,challenge_video_data
55,1.84,20,car,317,431,424,464,-17.0,-2.0,3.0,2.0,12.85,3.54,challenge_video_data
56,1.87,20,car,303,432,414,465,-14.0,1.0,-10.0,1.0,12.39,3.25,challenge_video_data
57,1.9,20,car,286,435,384,467,-17.0,3.0,-30.0,2.0,14.03,5.47,challenge_video_data
58,1.94,20,car,263,435,363,469,-23.0,0.0,-21.0,2.0,13.75,7.38,challenge_video_data
59,1.97,20,car,231,438,349,473,-32.0,3.0,-14.0,4.0,11.65,9.79,challenge_video_data
60,2.0,20,car,185,438,315,479,-46.0,0.0,-34.0,6.0,10.58,13.48,challenge_video_data
61,2.04,20,car,131,437,291,480,-54.0,-1.0,-24.0,1.0,8.59,15.79,challenge_video_data
62,2.07,20,car,65,436,223,479,-65.19,-1.0,-68.0,-1.0,8.7,17.25,challenge_video_data
63,2.1,20,car,-9,436,166,483,-65.19,0.0,-57.0,4.0,7.86,17.73,challenge_video_data
50,1.67,22,car,459,436,504,456,-2.0,-1.0,-1.0,-1.0,30.56,8.22,challenge_video_data
51,1.7,22,car,429,436,493,459,-30.0,0.0,-11.0,3.0,21.48,9.19,challenge_video_data
52,1.74,22,car,406,438,468,463,-23.0,2.0,-25.0,4.0,22.18,9.28,challenge_video_data
53,1.77,22,car,380,437,453,462,-26.0,-1.0,-15.0,-1.0,18.84,10.42,challenge_video_data
52,1.74,23,car,559,429,603,448,-9.0,0.0,-9.0,0.0,31.25,3.09,challenge_video_data
53,1.77,23,car,552,429,602,450,-7.0,0.0,-1.0,2.0,27.5,3.17,challenge_video_data
54,1.8,23,car,556,427,602,448,4.0,-2.0,0.0,-2.0,29.89,3.96,challenge_video_data
54,1.8,24,car,473,432,520,453,-2.0,-1.0,0.0,0.0,29.26,5.08,challenge_video_data
57,1.9,25,car,539,430,587,449,-4.0,0.0,-3.0,0.0,28.65,6.19,challenge_video_data
58,1.94,25,car,536,429,585,448,-3.0,-1.0,-2.0,-1.0,28.06,5.81,challenge_video_data
59,1.97,25,car,542,427,588,448,6.0,-2.0,3.0,0.0,29.89,6.83,challenge_video_data
60,2.0,25,car,508,426,566,450,-34.0,-1.0,-22.0,2.0,23.71,8.99,challenge_video_data
61,2.04,25,car,514,425,567,449,6.0,-1.0,1.0,-1.0,25.94,10.63,challenge_video_data
62,2.07,25,car,510,424,561,449,-4.0,-1.0,-6.0,0.0,26.96,10.88,challenge_video_data
63,2.1,25,car,499,424,555,448,-11.0,0.0,-6.0,-1.0,24.55,9.18,challenge_video_data
64,2.14,25,car,503,425,556,449,4.0,1.0,1.0,1.0,25.94,8.0,challenge_video_data
65,2.17,25,car,503,426,555,449,0.0,1.0,-1.0,0.0,26.44,7.46,challenge_video_data
66,2.2,25,car,506,427,566,451,3.0,1.0,11.0,2.0,22.92,13.11,challenge_video_data
67,2.24,25,car,500,429,558,452,-6.0,2.0,-8.0,1.0,23.71,17.88,challenge_video_data
68,2.27,25,car,501,432,555,454,1.0,3.0,-3.0,2.0,25.46,16.77,challenge_video_data
69,2.3,25,car,477,428,534,454,-24.0,-4.0,-21.0,0.0,24.12,13.09,challenge_video_data
70,2.34,25,car,476,430,531,455,-1.0,2.0,-3.0,1.0,25.0,9.75,challenge_video_data
71,2.37,25,car,468,429,530,456,-8.0,-1.0,-1.0,1.0,22.18,9.43,challenge_video_data
72,2.4,25,car,463,428,532,456,-5.0,-1.0,2.0,0.0,19.93,9.74,challenge_video_data
73,2.44,25,car,452,429,503,454,-11.0,1.0,-29.0,-2.0,26.96,10.74,challenge_video_data
74,2.47,25,car,445,430,509,454,-7.0,1.0,6.0,0.0,21.48,11.2,challenge_video_data
75,2.5,25,car,423,431,479,456,-22.0,1.0,-30.0,2.0,24.55,13.96,challenge_video_data
76,2.54,25,car,416,430,473,456,-7.0,-1.0,-6.0,0.0,24.12,13.9,challenge_video_data
77,2.57,25,car,386,433,447,459,-30.0,3.0,-26.0,3.0,22.54,13.57,challenge_video_data
78,2.6,25,car,369,434,430,460,-17.0,1.0,-17.0,1.0,22.54,13.32,challenge_video_data
79,2.64,25,car,342,434,416,464,-27.0,0.0,-14.0,4.0,18.58,11.67,challenge_video_data
80,2.67,25,car,311,437,381,466,-31.0,3.0,-35.0,2.0,19.64,12.67,challenge_video_data
60,2.0,27,car,425,431,482,456,-5.0,-1.0,-3.0,-1.0,24.12,6.0,challenge_video_data
61,2.04,27,car,410,429,462,454,-15.0,-2.0,-20.0,-2.0,26.44,11.24,challenge_video_data
62,2.07,27,car,397,429,443,453,-13.0,0.0,-19.0,-1.0,29.89,14.36,challenge_video_data
64,2.14,28,car,178,433,262,471,-3.0,0.0,-4.0,0.0,16.37,6.66,challenge_video_data
65,2.17,28,car,132,434,225,474,-46.0,1.0,-37.0,3.0,14.78,8.91,challenge_video_data
66,2.2,28,car,123,434,201,475,-9.0,0.0,-24.0,1.0,17.63,7.81,challenge_video_data
67,2.24,28,car,77,434,180,477,-46.0,0.0,-21.0,2.0,13.35,7.28,challenge_video_data
68,2.27,28,car,45,435,154,480,-32.0,1.0,-26.0,3.0,12.61,10.39,challenge_video_data
69,2.3,28,car,12,436,122,485,-33.0,1.0,-32.0,5.0,12.5,11.67,challenge_video_data
70,2.34,28,car,-5,436,95,487,-17.0,0.0,-27.0,2.0,13.75,12.52,challenge_video_data
71,2.37,28,car,-4,437,57,486,1.0,1.0,-38.0,-1.0,22.54,16.5,challenge_video_data
72,2.4,28,car,-1,445,23,486,3.0,8.0,-34.0,0.0,57.29,24.5,challenge_video_data
65,2.17,29,car,0,437,108,486,0.0,0.0,-9.0,-1.0,12.73,4.35,challenge_video_data
65,2.17,30,car,371,431,424,458,-11.0,0.0,-9.0,1.0,25.94,9.67,challenge_video_data
66,2.2,30,car,358,432,408,459,-13.0,1.0,-16.0,1.0,27.5,8.23,challenge_video_data
67,2.24,30,car,341,432,401,461,-17.0,0.0,-7.0,2.0,22.92,9.07,challenge_video_data
68,2.27,30,car,324,432,396,465,-17.0,0.0,-5.0,4.0,19.1,10.28,challenge_video_data
69,2.3,30,car,313,432,378,465,-11.0,0.0,-18.0,0.0,21.15,10.1,challenge_video_data
70,2.34,30,car,301,432,363,466,-12.0,0.0,-15.0,1.0,22.18,12.65,challenge_video_data
71,2.37,30,car,281,433,349,468,-20.0,1.0,-14.0,2.0,20.22,15.33,challenge_video_data
72,2.4,30,car,271,434,330,466,-10.0,1.0,-19.0,-2.0,23.31,15.51,challenge_video_data
73,2.44,30,car,251,433,314,468,-20.0,-1.0,-16.0,2.0,21.83,16.44,challenge_video_data
74,2.47,30,car,230,432,296,469,-21.0,-1.0,-18.0,1.0,20.83,17.76,challenge_video_data
75,2.5,30,car,211,431,280,468,-19.0,-1.0,-16.0,-1.0,19.93,17.6,challenge_video_data
76,2.54,30,car,184,432,262,469,-27.0,1.0,-18.0,1.0,17.63,16.73,challenge_video_data
77,2.57,30,car,158,434,242,471,-26.0,2.0,-20.0,2.0,16.37,16.15,challenge_video_data
78,2.6,30,car,136,433,226,473,-22.0,-1.0,-16.0,2.0,15.28,13.88,challenge_video_data
79,2.64,30,car,107,431,202,476,-29.0,-2.0,-24.0,3.0,14.47,12.46,challenge_video_data
80,2.67,30,car,74,432,176,478,-33.0,1.0,-26.0,2.0,13.48,11.79,challenge_video_data
81,2.7,30,car,47,432,150,479,-27.0,0.0,-26.0,1.0,13.35,10.46,challenge_video_data
82,2.74,30,car,15,430,123,480,-32.0,-2.0,-27.0,1.0,12.73,11.84,challenge_video_data
83,2.77,30,car,-6,426,89,479,-21.0,-4.0,-34.0,-1.0,14.47,13.16,challenge_video_data
84,2.8,30,car,-4,426,53,478,2.0,0.0,-36.0,-1.0,24.12,17.19,challenge_video_data
85,2.84,30,car,0,435,15,483,4.0,8.0,-38.0,5.0,91.67,29.61,challenge_video_data
86,2.87,30,car,0,430,184,482,0.0,-5.0,31.76000000000022,-1.0,7.47,30.87,challenge_video_data
87,2.9,30,car,0,430,135,483,0.0,0.0,-49.0,1.0,10.19,28.29,challenge_video_data
88,2.94,30,car,32,429,142,475,7.570000000000164,-1.0,7.0,-6.189999999999992,12.5,26.73,challenge_video_data
89,2.97,30,car,5,429,113,480,-27.0,0.0,-29.0,5.0,12.73,21.78,challenge_video_data
90,3.0,30,car,-2,429,72,483,-7.0,0.0,-41.0,3.0,18.58,10.05,challenge_video_data
91,3.04,30,car,-2,427,38,482,0.0,-2.0,-34.0,-1.0,34.38,13.78,challenge_video_data
70,2.34,31,car,1257,472,1279,551,-3.0,0.0,0.0,1.0,62.5,17.98,challenge_video_data
71,2.37,31,car,1251,466,1279,550,-6.0,-6.0,0.0,-1.0,49.11,18.19,challenge_video_data
72,2.4,31,car,1247,460,1279,554,-4.0,-6.0,0.0,4.0,42.97,17.09,challenge_video_data
73,2.44,31,car,1245,459,1279,552,-2.0,-1.0,0.0,-2.0,40.44,16.39,challenge_video_data
74,2.47,31,car,1242,455,1279,549,-3.0,-4.0,0.0,-3.0,37.16,15.35,challenge_video_data
75,2.5,31,car,1237,451,1279,549,-5.0,-4.0,0.0,0.0,32.74,12.28,challenge_video_data
76,2.54,31,car,1235,451,1279,549,-2.0,0.0,0.0,0.0,31.25,8.75,challenge_video_data
77,2.57,31,car,1230,449,1279,551,-5.0,-2.0,0.0,2.0,28.06,6.18,challenge_video_data
78,2.6,31,car,1224,447,1279,550,-6.0,-2.0,0.0,-1.0,25.0,4.55,challenge_video_data
79,2.64,31,car,1215,441,1279,549,-9.0,-6.0,0.0,-1.0,21.48,3.69,challenge_video_data
80,2.67,31,car,1212,442,1279,550,-3.0,1.0,0.0,1.0,20.52,2.69,challenge_video_data
81,2.7,31,car,1210,439,1279,551,-2.0,-3.0,0.0,1.0,19.93,3.72,challenge_video_data
82,2.74,31,car,1203,430,1279,547,-7.0,-8.189999999999992,0.0,-4.0,18.09,4.04,challenge_video_data
83,2.77,31,car,1199,423,1279,546,-4.0,-7.0,0.0,-1.0,17.19,3.61,challenge_video_data
84,2.8,31,car,1193,418,1279,548,-6.0,-5.0,0.0,2.0,15.99,4.63,challenge_video_data
85,2.84,31,car,1191,415,1279,548,-2.0,-3.0,0.0,0.0,15.62,5.53,challenge_video_data
86,2.87,31,car,1190,410,1279,550,-1.0,-5.0,0.0,2.0,15.45,4.78,challenge_video_data
87,2.9,31,car,1185,413,1279,550,-5.0,3.0,0.0,0.0,14.63,5.03,challenge_video_data
88,2.94,31,car,1181,416,1279,550,-4.0,3.0,0.0,0.0,14.03,4.98,challenge_video_data
89,2.97,31,car,1175,413,1279,548,-6.0,-3.0,0.0,-2.0,13.22,3.56,challenge_video_data
90,3.0,31,car,1169,409,1279,546,-6.0,-4.0,0.0,-2.0,12.5,3.02,challenge_video_data
91,3.04,31,car,1167,406,1279,547,-2.0,-3.0,0.0,1.0,12.28,2.87,challenge_video_data
92,3.07,31,car,1166,407,1279,549,-1.0,1.0,0.0,2.0,12.17,3.06,challenge_video_data
93,3.1,31,car,1158,404,1279,552,-8.0,-3.0,0.0,3.0,11.36,3.42,challenge_video_data
94,3.14,31,car,1152,405,1279,554,-6.0,1.0,0.0,2.0,10.83,3.32,challenge_video_data
95,3.17,31,car,1145,408,1279,558,-7.0,3.0,0.0,4.0,10.26,2.94,challenge_video_data
96,3.2,31,car,1142,407,1279,560,-3.0,-1.0,0.0,2.0,10.04,2.92,challenge_video_data
97,3.24,31,car,1143,406,1279,559,1.0,-1.0,0.0,-1.0,10.11,2.66,challenge_video_data
98,3.27,31,car,1141,408,1279,560,-2.0,2.0,0.0,1.0,9.96,2.09,challenge_video_data
99,3.3,31,car,1134,410,1279,561,-7.0,2.0,0.0,1.0,9.48,1.8,challenge_video_data
100,3.34,31,car,1127,409,1279,559,-7.0,-1.0,0.0,-2.0,9.05,2.45,challenge_video_data
101,3.37,31,car,1121,408,1279,552,-6.0,-1.0,0.0,-6.189999999999992,8.7,2.77,challenge_video_data
102,3.4,31,car,1121,407,1279,553,0.0,-1.0,0.0,1.0,8.7,2.89,challenge_video_data
103,3.44,31,car,1117,403,1278,550,-4.0,-4.0,-1.0,-3.0,8.54,3.57,challenge_video_data
104,3.47,31,car,1117,408,1279,551,0.0,5.0,1.0,1.0,8.49,4.05,challenge_video_data
105,3.5,31,car,1113,407,1280,551,-4.0,-1.0,1.0,0.0,8.23,4.14,challenge_video_data
106,3.54,31,car,1108,401,1279,550,-5.0,-6.0,-1.0,-1.0,8.04,3.88,challenge_video_data
107,3.57,31,car,1104,400,1278,552,-4.0,-1.0,-1.0,2.0,7.9,3.66,challenge_video_data
108,3.6,31,car,1105,400,1278,553,1.0,0.0,0.0,1.0,7.95,3.96,challenge_video_data
109,3.64,31,car,1100,410,1278,554,-5.0,8.0,0.0,1.0,7.72,3.72,challenge_video_data
110,3.67,31,car,1091,406,1279,554,-9.0,-4.0,1.0,0.0,7.31,3.82,challenge_video_data
111,3.7,31,car,1083,407,1279,553,-8.0,1.0,0.0,-1.0,7.02,4.15,challenge_video_data
112,3.74,31,car,1086,407,1278,550,3.0,0.0,-1.0,-3.0,7.16,5.02,challenge_video_data
113,3.77,31,car,1085,405,1278,549,-1.0,-2.0,0.0,-1.0,7.12,4.97,challenge_video_data
114,3.8,31,car,1086,401,1273,545,1.0,-4.0,-5.0,-4.0,7.35,5.14,challenge_video_data
115,3.84,31,car,1083,403,1275,544,-3.0,2.0,2.0,-1.0,7.16,5.45,challenge_video_data
116,3.87,31,car,1075,399,1275,538,-8.0,-4.0,0.0,-6.0,6.88,5.87,challenge_video_data
117,3.9,31,car,1069,395,1275,539,-6.0,-4.0,0.0,1.0,6.67,5.22,challenge_video_data
118,3.94,31,car,1067,397,1278,539,-2.0,2.0,3.0,0.0,6.52,6.88,challenge_video_data
119,3.97,31,car,1068,400,1279,542,1.0,3.0,1.0,3.0,6.52,7.77,challenge_video_data
120,4.0,31,car,1069,404,1280,543,1.0,4.0,1.0,1.0,6.52,11.15,challenge_video_data
121,4.04,31,car,1068,403,1280,544,-1.0,-1.0,0.0,1.0,6.49,13.55,challenge_video_data
122,4.07,31,car,1062,403,1279,544,-6.0,0.0,-1.0,0.0,6.34,15.18,challenge_video_data
123,4.1,31,car,1061,403,1279,542,-1.0,0.0,0.0,-2.0,6.31,13.59,challenge_video_data
124,4.14,31,car,1056,399,1279,541,-5.0,-4.0,0.0,-1.0,6.17,12.59,challenge_video_data
125,4.17,31,car,1052,398,1279,540,-4.0,-1.0,0.0,-1.0,6.06,8.91,challenge_video_data
126,4.2,31,car,1048,407,1278,538,-4.0,8.0,-1.0,-2.0,5.98,6.27,challenge_video_data
127,4.24,31,car,1045,411,1278,539,-3.0,4.0,0.0,1.0,5.9,5.11,challenge_video_data
128,4.27,31,car,1051,404,1279,541,6.0,-7.0,1.0,2.0,6.03,5.04,challenge_video_data
129,4.3,31,car,1050,399,1279,540,-1.0,-5.0,0.0,-1.0,6.0,4.6,challenge_video_data
130,4.34,31,car,1049,400,1278,539,-1.0,1.0,-1.0,-1.0,6.0,3.77,challenge_video_data
131,4.37,31,car,1045,402,1278,542,-4.0,2.0,0.0,3.0,5.9,3.45,challenge_video_data
132,4.4,31,car,1042,403,1278,544,-3.0,1.0,0.0,2.0,5.83,3.4,challenge_video_data
133,4.44,31,car,1040,404,1275,544,-2.0,1.0,-3.0,0.0,5.85,3.4,challenge_video_data
134,4.47,31,car,1038,405,1275,544,-2.0,1.0,0.0,0.0,5.8,5.0,challenge_video_data
135,4.5,31,car,1036,407,1273,542,-2.0,2.0,-2.0,-2.0,5.8,6.17,challenge_video_data
136,4.54,31,car,1035,407,1272,540,-1.0,0.0,-1.0,-2.0,5.8,5.48,challenge_video_data
137,4.57,31,car,1037,406,1271,536,2.0,-1.0,-1.0,-4.0,5.88,6.23,challenge_video_data
138,4.6,31,car,1037,406,1259,535,0.0,0.0,-12.0,-1.0,6.19,6.49,challenge_video_data
139,4.64,31,car,1035,407,1249,537,-2.0,1.0,-10.0,2.0,6.43,4.81,challenge_video_data
140,4.67,31,car,1035,406,1246,537,0.0,-1.0,-3.0,0.0,6.52,5.01,challenge_video_data
141,4.7,31,car,1034,405,1247,537,-1.0,-1.0,1.0,0.0,6.46,5.03,challenge_video_data
142,4.74,31,car,1030,405,1246,536,-4.0,0.0,-1.0,-1.0,6.37,3.94,challenge_video_data
143,4.77,31,car,1028,405,1247,536,-2.0,0.0,1.0,0.0,6.28,3.67,challenge_video_data
144,4.8,31,car,1025,405,1241,533,-3.0,0.0,-6.0,-3.0,6.37,3.71,challenge_video_data
145,4.84,31,car,1025,407,1231,530,0.0,2.0,-10.0,-3.0,6.67,2.72,challenge_video_data
146,4.87,31,car,1025,406,1209,523,0.0,-1.0,-22.0,-6.189999999999992,7.47,3.51,challenge_video_data
147,4.9,31,car,1020,404,1207,521,-5.0,-2.0,-2.0,-2.0,7.35,3.62,challenge_video_data
148,4.94,31,car,1016,403,1224,523,-4.0,-1.0,17.0,2.0,6.61,3.32,challenge_video_data
149,4.97,31,car,1013,406,1227,527,-3.0,3.0,3.0,4.0,6.43,2.91,challenge_video_data
